State,City,Average Summer Temp(F),Average Winter Temp (F),Average Annual Temp (F),Average Annual Precipitation (in.),Average Annual Clear Days (Days),Average Humidity Morn­ing (%),Average Humidity After­noon (%),Average Yearly Snowfall (Days),Average Yearly Snowfall (in.)
Iowa,Mount Pleasant,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Muscatine,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Mystic,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,New Hampton,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Newton,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Northwood,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Oakland,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Ocheyedan,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Oelwein,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Onawa,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Osage,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Osceola,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Oskaloosa,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Ottumwa,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Pacific Junction,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Perry,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Pocahontas,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Postville,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Prairie City,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Primghar,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Red Oak,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Rock Rapids,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Rockwell City,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Sac City,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Sanborn,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Sergeant Bluff,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Sheldon,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Shenandoah,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Sibley,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Sidney,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Sigourney,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Sioux Center,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Sioux City,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Sioux Rapids,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Spencer,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Spirit Lake,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Storm Lake,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Swea City,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Tipton,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Toledo,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Tripoli,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Vinton,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Washington,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Waterloo,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Waukon,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Webster City,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,West Burlington,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Williamsburg,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Iowa,Winterset,71.6,21.7,47.8,34,105,78,56,26.2,34.9
Kansas,Abilene,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Alton,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Anthony,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Ashland,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Atchison,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Atwood,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Belleville,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Beloit,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Bison,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Bonner Springs,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Brewster,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Brownell,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Burlington,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Burr Oak,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Cassoday,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Centralia,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Chanute,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Cimarron,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Clay Center,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Coffeyville,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Colby,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Coldwater,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Columbus,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Concordia,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Cottonwood Falls,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Council Grove,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Courtland,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Dodge City,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,El Dorado,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Elkhart,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Ellsworth,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Emporia,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Eskridge,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Eureka,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Fall River,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Florence,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Fort Scott,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Fredonia,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Garden City,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Gardner,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Garnett,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Girard,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Glen Elder,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Goodland,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Great Bend,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Greensburg,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Hays,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Haysville,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Healy,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Herington,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Hill City,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Hillsdale,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Holton,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Horton,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Howard,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Hoxie,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Hudson,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Hugoton,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Hutchinson,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Independence,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Iola,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Jetmore,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Kanopolis,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Kansas City,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Kingman,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Kinsley,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Kirwin,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Lakin,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Larned,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Lawrence,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Leavenworth,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Leoti,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Liberal,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Lincoln,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Lindsborg,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Lucas,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Manhattan,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Mankato,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Marion,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Marquette,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Marysville,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,McPherson,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Meade,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Medicine Lodge,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Melvern,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Milford,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Minneapolis,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Montezuma,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Mound City,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Mound Valley,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Ness City,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Newton,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Norton,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Norwich,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Oakley,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Oberlin,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Olathe,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Oskaloosa,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Ottawa,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Paola,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Parsons,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Perry,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Phillipsburg,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Plainville,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Pomona,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Pratt,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Quenemo,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Quinter,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Richfield,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Robinson,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Russell,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Russell Springs,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Saint Francis,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Salina,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Satanta,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Scott City,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Sedan,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Sharon Springs,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Smith Center,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Sterling,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Sublette,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Syracuse,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Topeka,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Toronto,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Tribune,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Troy,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Ulysses,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Wallace,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Wamego,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Washington,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Webber,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Wellington,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Wichita,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Wichita-McConnell AFB,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Wilson,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Winfield,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Winona,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kansas,Yates Center,76.4,31.9,54.3,28.9,128,80,50,10,14.7
Kentucky,Ashland,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Barbourville,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Bardstown,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Bardwell,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Baxter,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Beaver Dam,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Berea,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Blaine,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Bowling Green,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Bradfordsville,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Brandenburg,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Buckhorn,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Burlington,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Calhoun,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Campbellsville,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Carrollton,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Cave City,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Clay City,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Corydon,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Crab Orchard,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Crestwood,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Cynthiana,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Danville,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Dubre,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Dunnville,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Eddyville,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Elizabethtown,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Falls Of Rough,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Falmouth,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Farmers,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Frankfort,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Gilbertsville,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Glasgow,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Grand Rivers,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Gray Hawk,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Grayson,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Greensburg,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Greenup,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Hardin,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Hardinsburg,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Harrodsburg,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Hartford,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Hazard,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Heidelberg,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Heidrick,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Helton,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Henderson,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Hodgenville,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Hopkinsville,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Hyden,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Inez,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Irvine,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Irvington,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Jackson,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Jamestown,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Leitchfield,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Lexington,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,London,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Louisville,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Lovelaceville,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Madisonville,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Mammoth Cave,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Manchester,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Mayfield,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Maysville,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Middlesboro,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Monticello,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Morgantown,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Mount Sterling,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Mount Vernon,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Murray,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Olive Hill,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Oneida,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Paducah,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Paintsville,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Princeton,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Providence,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Reed,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Rochester,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Rockport,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Russellville,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Salt Lick,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Scottsville,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Sextons Creek,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Shelbyville,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Shepherdsville,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Somerset,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Stearns,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Summer Shade,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Sweeden,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Tomahawk,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Versailles,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Warsaw,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Waynesburg,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,West Liberty,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Williamsburg,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Kentucky,Williamstown,74.5,35.9,55.6,48.9,93,79,55,11.8,12.5
Louisiana,Alexandria,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Alexandria Airport,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Amite,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Ashland,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Baldwin,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Bastrop,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Baton Rouge,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Belle Chasse,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Belle Rose,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Bienville,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Bogalusa,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Boothville,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Bossier City,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Boyce,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Brusly,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Bunkie,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Buras,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Calhoun,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Carville,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Castor,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Clinton,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Colfax,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Columbia,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Converse,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Cotton Valley,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Covington,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Crowley,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Donaldsonville,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Elizabeth,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Epps,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Eunice,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Farmerville,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Florien,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Franklin,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Galliano,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Grand Chenier,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Grand Coteau,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Hackberry,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Hammond,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Homer,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Hornbeck,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Houma,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Jeanerette,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Jena,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Jennings,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Jonesville,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Lafayette,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Lake Arthur,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Lake Charles,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Lake Providence,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Leesville,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Logansport,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Mansfield,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Many,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Marrero,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Minden,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Monroe,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Mooringsport,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Morgan City,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Natchitoches,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,New Iberia,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,New Orleans,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,New Orleans,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,New Roads,81.1,50.9,66.4,60.1,101,87,61,0.1,0
Louisiana,Oakdale,81.1,50.9,66.4,60.1,101,87,61,0.1,0
